employee_id,gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,hours_per_week,years_experience,team_size,burn_rate
EMP_05922,Non-binary,Product,Yes,1,7.6,4.47,59,10,24,0.4627
EMP_05923,Male,Product,Yes,5,3.2,5.72,57,1,6,0.6106
EMP_05924,Female,Service,No,3,8.5,1.33,49,10,23,0.5117
EMP_05925,Male,Product,Yes,4,5.2,4.57,48,18,16,0.4591
EMP_05926,Female,Product,Yes,3,3.9,0.37,43,13,23,0.3495
EMP_05927,Female,Product,No,3,4.7,0.41,30,7,20,0.4374
EMP_05928,Female,Product,Yes,3,7.4,6.58,56,8,8,0.5987
EMP_05929,Female,Service,No,3,5.7,9.52,61,17,29,0.4386
EMP_05930,Female,Service,No,3,1.1,7.77,58,1,7,0.4727
EMP_05931,Male,Product,Yes,5,9.3,4.69,60,16,19,0.6886
EMP_05932,Male,Service,No,3,1.6,0.56,54,4,27,0.3267
EMP_05933,Male,Product,Yes,5,9.4,0.45,36,17,9,0.6067
EMP_05934,Non-binary,Product,No,3,1.3,1.58,68,13,13,0.3718
EMP_05935,Male,Service,No,3,7.9,9.76,45,10,16,0.6325
EMP_05936,Female,Service,Yes,5,5.8,3.99,40,9,4,0.5826
EMP_05937,Female,Service,No,3,5.6,8.43,47,14,24,0.4979
EMP_05938,Male,Product,No,2,1.7,7.05,34,17,19,0.1971
EMP_05939,Male,Product,Yes,3,3.1,6.05,31,3,4,0.3331
EMP_05940,Male,Product,Yes,4,8.0,9.48,39,1,17,0.7332
EMP_05941,Male,Product,Yes,5,9.0,2.3,55,1,9,0.6574
EMP_05942,Male,Service,Yes,3,5.8,4.55,53,2,5,0.5511
EMP_05943,Male,Product,No,3,4.2,8.65,55,16,25,0.4092
EMP_05944,Female,Service,No,5,1.5,5.52,45,9,8,0.5145
EMP_05945,Non-binary,Product,Yes,1,7.1,2.46,54,14,23,0.35
EMP_05946,Male,Product,Yes,2,3.5,2.09,67,1,28,0.4955
EMP_05947,Male,Product,Yes,2,1.5,7.53,35,3,11,0.2969
EMP_05948,Male,Product,Yes,3,7.0,0.13,41,18,12,0.3927
EMP_05949,Female,Service,Yes,5,5.4,9.14,38,1,23,0.5332
EMP_05950,Female,Product,Yes,4,1.1,0.18,37,11,23,0.2787
EMP_05951,Male,Product,Yes,3,2.0,6.31,60,5,10,0.4192
EMP_05952,Male,Service,No,2,7.3,6.05,61,11,9,0.5106
EMP_05953,Female,Service,No,3,1.6,5.78,36,6,3,0.3909
EMP_05954,Female,Product,No,5,8.8,4.74,61,7,12,0.8143
EMP_05955,Male,Product,Yes,4,3.8,8.52,54,13,20,0.4525
EMP_05956,Female,Service,No,1,1.8,6.59,62,16,18,0.2749
EMP_05957,Male,Service,No,4,7.8,7.82,57,3,6,0.7711
EMP_05958,Male,Service,No,3,5.7,1.16,40,15,11,0.3522
EMP_05959,Female,Product,Yes,2,3.8,0.5,60,8,25,0.3196
EMP_05960,Female,Service,Yes,5,4.7,0.29,39,16,20,0.3682
EMP_05961,Male,Product,Yes,3,1.2,1.47,31,17,13,0.2145
EMP_05962,Non-binary,Product,Yes,1,7.0,6.67,33,13,14,0.3481
EMP_05963,Male,Service,No,5,4.3,4.94,51,3,10,0.5447
EMP_05964,Female,Product,No,5,7.4,7.52,57,3,3,0.7863
EMP_05965,Male,Product,Yes,5,6.7,1.92,39,13,10,0.5269
EMP_05966,Female,Product,Yes,3,6.9,3.67,31,17,7,0.353
EMP_05967,Female,Product,No,1,8.1,8.88,60,14,3,0.5701
EMP_05968,Male,Service,Yes,3,6.7,9.36,52,5,5,0.6431
EMP_05969,Non-binary,Service,No,5,4.8,9.22,45,12,29,0.5044
EMP_05970,Female,Product,No,5,4.5,8.18,38,16,15,0.427
EMP_05971,Female,Product,Yes,2,2.1,6.88,35,6,18,0.2735
EMP_05972,Male,Service,No,4,8.0,9.14,54,9,25,0.6978
EMP_05973,Female,Service,Yes,3,7.8,7.14,33,16,14,0.5328
EMP_05974,Female,Product,No,1,3.2,9.54,41,4,9,0.2722
EMP_05975,Male,Service,No,5,8.8,0.25,53,6,10,0.6331
EMP_05976,Non-binary,Service,No,3,6.3,9.22,56,19,13,0.463
EMP_05977,Male,Product,Yes,4,5.3,5.56,32,1,15,0.4795
EMP_05978,Male,Product,Yes,3,1.2,1.12,41,8,13,0.25
EMP_05979,Male,Product,Yes,4,4.4,2.15,59,6,6,0.4878
EMP_05980,Female,Service,Yes,3,6.8,8.52,41,3,8,0.4906
EMP_05981,Female,Product,No,2,1.8,5.06,69,14,25,0.3822
EMP_05982,Male,Product,Yes,3,5.1,9.83,51,2,26,0.5563
EMP_05983,Non-binary,Product,No,2,9.9,1.18,44,16,21,0.5507
EMP_05984,Male,Service,Yes,4,7.4,4.13,57,13,23,0.478
EMP_05985,Male,Product,Yes,5,5.9,3.32,46,16,10,0.479
EMP_05986,Male,Service,No,5,5.8,5.16,54,11,8,0.5531
EMP_05987,Female,Service,Yes,3,1.4,6.33,32,11,19,0.3019
EMP_05988,Non-binary,Product,No,1,9.6,6.62,65,16,20,0.6259
EMP_05989,Female,Product,Yes,3,9.4,0.01,60,10,5,0.5666
EMP_05990,Female,Product,No,2,7.1,0.89,44,17,14,0.3934
EMP_05991,Male,Service,Yes,2,1.9,0.35,57,12,17,0.3176
EMP_05992,Male,Product,No,4,2.9,8.65,60,5,9,0.4737
EMP_05993,Male,Product,Yes,3,2.7,3.13,49,12,15,0.2891
EMP_05994,Male,Product,Yes,4,5.7,3.67,50,3,12,0.6019
EMP_05995,Male,Product,No,1,2.9,4.5,56,19,21,0.129
EMP_05996,Female,Service,No,5,7.3,8.49,48,10,11,0.5548
EMP_05997,Male,Service,Yes,5,5.9,0.14,65,16,27,0.3985
EMP_05998,Female,Service,Yes,3,1.2,1.19,41,19,14,0.2105
EMP_05999,Male,Product,Yes,4,7.7,6.85,64,11,13,0.7215
EMP_06000,Male,Product,Yes,4,2.7,9.64,62,16,26,0.4242
EMP_06001,Female,Service,No,1,8.4,6.43,65,10,27,0.5901
EMP_06002,Male,Product,Yes,4,4.2,2.61,52,15,10,0.3123
EMP_06003,Female,Service,Yes,2,4.0,5.2,42,3,11,0.423
EMP_06004,Female,Product,No,2,1.1,9.75,59,10,6,0.3067
EMP_06005,Male,Product,Yes,2,9.9,5.28,39,12,22,0.5052
EMP_06006,Non-binary,Service,No,3,6.5,3.74,49,9,7,0.5257
EMP_06007,Male,Service,No,2,4.8,3.83,35,19,9,0.3576
EMP_06008,Male,Service,Yes,2,1.9,9.67,60,1,11,0.4517
EMP_06009,Female,Product,No,5,7.3,7.19,48,13,6,0.5948
EMP_06010,Male,Product,Yes,3,3.5,6.87,32,7,25,0.3411
EMP_06011,Female,Service,Yes,2,9.9,2.32,39,7,14,0.592
EMP_06012,Female,Service,Yes,1,9.6,5.59,39,6,14,0.5663
EMP_06013,Non-binary,Service,Yes,2,7.6,3.57,50,12,8,0.4397
EMP_06014,Male,Product,Yes,3,9.7,2.4,31,4,15,0.7027
EMP_06015,Male,Service,Yes,4,2.0,8.96,68,10,11,0.4549
EMP_06016,Female,Service,No,5,3.5,3.83,59,19,27,0.4949
EMP_06017,Male,Service,No,5,3.3,2.83,57,2,11,0.5371
EMP_06018,Male,Product,No,3,1.6,9.32,47,4,23,0.4884
EMP_06019,Male,Product,Yes,2,9.8,1.97,43,15,5,0.531
EMP_06020,Male,Service,Yes,1,1.5,7.46,48,6,15,0.1588
EMP_06021,Male,Service,Yes,2,8.7,6.53,69,1,8,0.6432
EMP_06022,Female,Service,Yes,2,7.9,9.2,65,18,20,0.5456
EMP_06023,Female,Service,Yes,1,4.4,8.32,41,8,25,0.4111
EMP_06024,Male,Service,No,5,1.2,7.05,49,13,16,0.3918
EMP_06025,Male,Product,Yes,2,1.1,3.15,63,19,25,0.1389
EMP_06026,Male,Product,Yes,4,2.8,4.96,65,16,4,0.4044
EMP_06027,Female,Product,Yes,4,5.4,9.44,50,1,8,0.6338
EMP_06028,Male,Product,Yes,3,5.1,0.23,48,2,22,0.524
EMP_06029,Female,Product,Yes,3,6.3,7.94,64,19,9,0.5614
EMP_06030,Male,Product,Yes,1,7.9,2.52,37,14,10,0.4429
EMP_06031,Female,Product,No,1,4.4,1.85,51,15,12,0.2676
EMP_06032,Male,Product,Yes,3,2.4,2.32,67,2,15,0.3629
EMP_06033,Female,Product,No,2,8.2,0.6,47,13,29,0.5159
EMP_06034,Male,Product,Yes,5,4.0,9.92,37,11,3,0.4678
EMP_06035,Female,Product,Yes,4,3.6,8.7,31,10,7,0.4897
EMP_06036,Male,Service,No,1,7.9,5.21,49,2,27,0.5611
EMP_06037,Female,Product,Yes,3,9.4,7.15,34,17,4,0.5241
EMP_06038,Female,Product,Yes,4,9.2,5.57,59,3,6,0.8603
EMP_06039,Male,Service,No,1,2.2,8.12,47,4,26,0.3189
EMP_06040,Female,Service,Yes,1,5.5,8.45,52,5,14,0.4979
EMP_06041,Female,Product,Yes,2,1.8,2.33,31,2,7,0.2258
EMP_06042,Male,Service,No,1,9.6,4.6,66,4,26,0.5791
EMP_06043,Male,Service,No,5,2.9,6.35,61,12,17,0.3822
EMP_06044,Male,Service,Yes,1,2.8,9.78,30,6,12,0.3083
EMP_06045,Female,Product,Yes,5,9.0,6.83,68,15,28,0.7196
EMP_06046,Female,Service,No,2,9.7,8.98,30,7,19,0.6922
EMP_06047,Male,Product,Yes,5,7.3,8.46,60,6,16,0.7399
EMP_06048,Male,Service,Yes,4,2.1,5.82,68,14,9,0.4264
EMP_06049,Female,Service,Yes,1,5.4,8.94,37,18,24,0.3556
EMP_06050,Non-binary,Product,No,3,8.3,3.77,32,7,4,0.5347
EMP_06051,Male,Service,Yes,3,6.2,3.79,41,6,25,0.4714
EMP_06052,Non-binary,Product,No,5,2.2,7.81,63,6,5,0.4666
EMP_06053,Male,Service,Yes,2,2.5,1.35,54,6,6,0.3252
EMP_06054,Male,Service,Yes,5,8.8,3.06,65,10,18,0.7546
EMP_06055,Female,Product,No,5,5.7,6.09,36,4,18,0.5645
EMP_06056,Male,Service,No,5,7.4,4.2,44,10,29,0.6937
EMP_06057,Male,Product,Yes,4,4.4,9.41,50,1,24,0.4767
EMP_06058,Male,Product,Yes,4,5.8,9.59,54,14,5,0.579
EMP_06059,Female,Service,No,5,9.8,5.03,67,18,19,0.6766
EMP_06060,Female,Product,No,2,4.0,5.39,66,9,28,0.4591
EMP_06061,Male,Service,Yes,1,7.1,7.25,45,10,19,0.4394
EMP_06062,Male,Product,Yes,3,2.6,4.57,30,19,24,0.2269
EMP_06063,Male,Product,No,4,2.1,1.9,66,4,22,0.4896
EMP_06064,Female,Service,No,1,8.1,7.47,43,13,9,0.4833
EMP_06065,Male,Product,No,4,8.6,7.38,63,10,27,0.6831
EMP_06066,Female,Service,Yes,4,7.0,2.45,31,13,10,0.5021
EMP_06067,Male,Service,Yes,4,2.4,8.33,60,12,21,0.466
EMP_06068,Male,Service,No,5,3.2,6.14,48,3,9,0.6132
EMP_06069,Male,Service,Yes,5,9.2,2.36,48,19,3,0.6501
EMP_06070,Male,Service,Yes,4,3.6,6.52,52,9,18,0.4484
EMP_06071,Non-binary,Product,Yes,4,8.4,2.34,59,13,20,0.7171
EMP_06072,Male,Service,Yes,3,3.6,2.65,46,8,27,0.4492
EMP_06073,Male,Product,Yes,1,9.5,8.48,31,4,28,0.5917
EMP_06074,Male,Product,No,1,9.2,9.29,40,9,10,0.5362
EMP_06075,Male,Service,No,2,1.4,2.57,43,7,9,0.2421
EMP_06076,Male,Service,Yes,2,7.9,9.28,58,11,29,0.4807
EMP_06077,Male,Service,Yes,2,2.5,2.39,48,15,12,0.2987
EMP_06078,Male,Service,Yes,5,2.9,1.17,57,13,4,0.2865
EMP_06079,Female,Service,No,5,5.1,0.58,30,3,17,0.5343
EMP_06080,Male,Service,Yes,3,6.2,2.42,34,3,16,0.4763
EMP_06081,Male,Product,No,5,3.9,3.85,63,11,4,0.5568
EMP_06082,Non-binary,Product,Yes,2,6.2,9.28,43,5,9,0.4799
EMP_06083,Male,Product,Yes,4,2.5,2.42,48,19,25,0.314
EMP_06084,Male,Service,No,2,1.2,3.65,53,12,24,0.2069
EMP_06085,Male,Product,Yes,3,6.1,7.34,69,18,28,0.5076
EMP_06086,Male,Product,Yes,4,5.7,3.02,46,4,14,0.5135
EMP_06087,Female,Product,Yes,5,7.2,6.84,31,8,7,0.606
EMP_06088,Male,Service,Yes,4,6.8,4.32,60,14,8,0.5246
EMP_06089,Female,Service,Yes,3,9.1,1.96,46,16,18,0.6246
EMP_06090,Male,Product,Yes,5,5.1,7.34,37,8,14,0.466
EMP_06091,Male,Product,No,1,1.1,0.27,46,5,11,0.1468
EMP_06092,Female,Product,No,2,6.7,2.92,67,9,22,0.4958
EMP_06093,Male,Product,No,2,7.1,3.56,55,2,14,0.53
EMP_06094,Female,Product,Yes,3,5.7,4.58,69,8,12,0.59
EMP_06095,Male,Service,No,3,7.2,6.8,69,7,19,0.6299
EMP_06096,Female,Service,Yes,2,3.9,4.59,36,18,27,0.2095
EMP_06097,Male,Product,Yes,4,2.3,5.94,53,9,26,0.3962
EMP_06098,Female,Product,Yes,1,7.0,5.96,59,11,13,0.4866
EMP_06099,Male,Product,No,1,3.2,3.73,55,12,20,0.1593
EMP_06100,Female,Product,Yes,3,5.1,9.34,59,8,6,0.4674
EMP_06101,Male,Product,No,3,5.4,9.56,64,17,5,0.4624
EMP_06102,Female,Product,Yes,4,5.3,5.82,31,19,21,0.3988
EMP_06103,Male,Product,Yes,3,6.4,0.72,33,1,8,0.4993
EMP_06104,Female,Service,Yes,1,1.3,4.91,34,3,25,0.2212
EMP_06105,Male,Service,No,2,9.9,1.84,31,14,10,0.4814
EMP_06106,Male,Service,Yes,1,7.4,4.83,60,18,9,0.4468
EMP_06107,Male,Product,No,4,4.8,1.88,56,2,17,0.5406
EMP_06108,Male,Service,No,2,2.7,7.04,53,8,14,0.308
EMP_06109,Male,Service,No,2,1.7,0.8,33,17,17,0.0741
EMP_06110,Non-binary,Product,Yes,1,7.0,9.53,57,9,11,0.4706
EMP_06111,Non-binary,Product,No,2,3.9,1.95,34,12,4,0.2666
EMP_06112,Male,Product,No,2,3.1,6.61,56,7,28,0.3583
EMP_06113,Female,Product,Yes,3,4.4,9.17,34,1,22,0.3923
EMP_06114,Male,Product,No,2,6.3,2.48,34,14,17,0.3702
EMP_06115,Male,Service,Yes,4,7.0,9.34,38,2,20,0.6329
EMP_06116,Female,Product,Yes,2,6.8,3.89,56,17,15,0.4565
EMP_06117,Female,Product,Yes,3,8.8,9.61,33,7,18,0.5907
EMP_06118,Non-binary,Product,Yes,5,3.0,9.71,53,15,17,0.4162
EMP_06119,Male,Service,Yes,5,6.7,1.88,56,9,13,0.6195
EMP_06120,Female,Product,Yes,4,1.9,8.31,30,8,5,0.4453
EMP_06121,Male,Service,No,4,5.9,1.93,61,7,12,0.5384
EMP_06122,Male,Product,No,2,6.3,2.26,45,4,19,0.4531
EMP_06123,Male,Product,No,2,2.9,0.84,52,10,10,0.2513
EMP_06124,Non-binary,Service,Yes,5,4.5,1.57,57,7,7,0.5498
EMP_06125,Female,Product,No,5,8.4,6.32,49,15,23,0.6074
EMP_06126,Female,Product,Yes,1,2.3,4.49,46,13,10,0.1883
EMP_06127,Male,Product,No,5,4.9,7.91,65,8,17,0.6797
EMP_06128,Male,Service,Yes,5,9.4,3.32,37,9,13,0.7206
EMP_06129,Male,Service,Yes,4,5.5,9.69,47,9,11,0.5401
EMP_06130,Male,Product,No,1,7.5,0.5,42,5,27,0.4348
EMP_06131,Male,Service,Yes,1,8.4,0.63,38,6,28,0.4946
EMP_06132,Female,Product,Yes,2,2.8,7.01,66,16,27,0.226
EMP_06133,Male,Service,No,2,3.0,8.88,59,16,4,0.2967
EMP_06134,Male,Product,Yes,1,7.8,7.96,57,14,9,0.5393
EMP_06135,Male,Service,Yes,1,7.8,4.9,47,19,18,0.4174
EMP_06136,Male,Service,Yes,2,1.5,2.7,49,19,9,0.1591
EMP_06137,Male,Service,Yes,4,3.9,0.13,65,16,6,0.3233
EMP_06138,Non-binary,Product,Yes,4,4.6,5.09,48,5,7,0.4228
EMP_06139,Female,Service,No,4,8.5,4.76,34,1,16,0.5743
EMP_06140,Female,Product,Yes,4,4.8,3.44,63,5,24,0.5036
EMP_06141,Male,Service,No,2,9.3,5.78,46,9,9,0.5259
EMP_06142,Male,Product,Yes,3,10.0,7.29,57,7,15,0.7577
EMP_06143,Male,Product,Yes,5,8.0,7.01,65,10,20,0.6541
EMP_06144,Female,Product,No,5,7.0,2.63,67,15,12,0.5862
EMP_06145,Female,Product,No,5,4.5,5.85,59,12,4,0.5724
EMP_06146,Male,Service,No,5,1.6,1.49,47,13,15,0.364
EMP_06147,Male,Service,No,2,6.2,1.22,35,18,4,0.3355
EMP_06148,Male,Service,Yes,3,4.3,7.86,55,10,17,0.4497
EMP_06149,Female,Service,Yes,2,4.2,6.94,44,1,7,0.4897
EMP_06150,Non-binary,Service,No,3,7.2,7.68,30,4,24,0.5718
EMP_06151,Female,Product,Yes,2,5.2,1.52,46,17,13,0.2624
EMP_06152,Male,Product,Yes,1,7.8,9.15,60,13,8,0.4585
EMP_06153,Male,Product,Yes,3,4.6,1.33,31,2,21,0.427
EMP_06154,Male,Product,No,5,2.4,8.7,65,15,17,0.4745
EMP_06155,Male,Product,Yes,3,5.2,3.52,64,12,6,0.5252
EMP_06156,Male,Product,Yes,4,9.6,1.05,56,2,9,0.8003
EMP_06157,Female,Product,Yes,3,8.2,2.87,32,7,25,0.5865
EMP_06158,Female,Product,No,4,2.9,1.81,49,4,24,0.4351
EMP_06159,Male,Service,Yes,4,4.5,4.91,37,14,19,0.4616
EMP_06160,Female,Product,Yes,1,9.4,9.5,58,18,12,0.5729
EMP_06161,Male,Product,No,3,2.1,3.28,37,11,24,0.2845
EMP_06162,Male,Service,No,1,3.3,6.12,56,3,19,0.28
EMP_06163,Male,Product,No,5,3.4,8.92,55,3,13,0.5287
EMP_06164,Male,Product,No,3,6.1,6.3,68,18,23,0.4658
EMP_06165,Male,Product,Yes,2,4.7,3.62,39,1,24,0.3966
EMP_06166,Male,Product,Yes,2,1.7,9.91,59,13,18,0.2624
EMP_06167,Male,Product,Yes,2,6.7,1.87,62,5,9,0.5054
EMP_06168,Non-binary,Product,No,4,1.9,5.23,65,4,10,0.4952
EMP_06169,Male,Service,Yes,2,6.5,7.97,49,3,18,0.5423
EMP_06170,Male,Service,No,5,5.6,0.01,33,19,18,0.395
EMP_06171,Male,Product,No,3,5.4,7.02,52,13,27,0.4844
EMP_06172,Female,Product,Yes,3,1.6,2.66,58,16,24,0.3029
EMP_06173,Male,Product,Yes,4,6.8,1.7,61,19,29,0.535
EMP_06174,Female,Service,Yes,4,4.9,2.74,66,1,25,0.6049
EMP_06175,Male,Product,Yes,4,4.7,9.67,66,18,6,0.5153
EMP_06176,Male,Service,Yes,5,6.4,8.92,55,7,28,0.6672
EMP_06177,Female,Service,No,3,6.5,2.14,34,3,9,0.4851
EMP_06178,Male,Product,Yes,1,1.1,1.17,53,10,28,0.2119
EMP_06179,Male,Product,Yes,4,2.1,3.64,31,8,19,0.3814
EMP_06180,Male,Product,Yes,2,3.1,5.92,44,2,5,0.3352
EMP_06181,Female,Product,No,1,7.1,8.67,69,10,19,0.6294
EMP_06182,Male,Product,No,1,6.2,9.66,37,18,13,0.2688
EMP_06183,Male,Product,No,4,7.8,7.51,66,12,10,0.6559
EMP_06184,Non-binary,Product,No,2,7.7,5.99,66,14,21,0.5605
EMP_06185,Male,Product,Yes,4,8.7,1.42,43,2,9,0.6829
EMP_06186,Female,Service,Yes,4,4.4,0.74,34,17,20,0.2978
EMP_06187,Female,Product,Yes,2,4.1,5.96,38,12,23,0.3283
EMP_06188,Male,Service,Yes,1,8.5,5.39,51,7,17,0.5946
EMP_06189,Male,Service,No,1,3.1,8.46,59,15,21,0.2714
EMP_06190,Male,Service,Yes,2,5.2,3.23,62,2,28,0.4262
EMP_06191,Female,Service,Yes,1,2.7,0.4,67,12,5,0.1949
EMP_06192,Female,Product,No,5,9.2,4.24,66,17,18,0.761
EMP_06193,Female,Product,No,4,4.7,9.69,67,1,17,0.6215
EMP_06194,Non-binary,Service,No,5,2.9,7.96,36,8,7,0.4562
EMP_06195,Female,Service,Yes,5,7.2,0.34,32,5,16,0.6117
EMP_06196,Male,Service,No,5,3.2,8.75,69,8,26,0.4441
EMP_06197,Male,Service,Yes,3,9.5,4.72,61,14,4,0.6812
EMP_06198,Female,Product,Yes,3,4.3,3.65,65,6,29,0.5813
EMP_06199,Male,Product,No,5,7.0,3.47,48,18,6,0.5304
EMP_06200,Male,Product,No,4,4.1,5.95,60,5,22,0.5338
EMP_06201,Female,Product,Yes,5,8.3,5.31,59,10,15,0.746
EMP_06202,Male,Product,Yes,5,9.1,6.57,66,15,18,0.7079
EMP_06203,Female,Service,Yes,3,8.1,5.74,54,3,14,0.701
EMP_06204,Female,Service,Yes,5,8.6,1.44,42,3,29,0.7304
EMP_06205,Male,Product,No,4,1.9,2.57,41,17,7,0.3413
EMP_06206,Non-binary,Service,Yes,4,9.3,8.41,38,14,24,0.5662
EMP_06207,Male,Service,No,5,6.6,6.63,69,10,27,0.6985
EMP_06208,Male,Service,No,4,8.8,4.48,38,19,23,0.5616
EMP_06209,Male,Product,Yes,5,7.2,1.83,56,16,14,0.6245
EMP_06210,Male,Service,Yes,3,2.8,0.08,60,17,28,0.3001
EMP_06211,Male,Service,Yes,5,6.5,3.12,35,13,10,0.4837
EMP_06212,Male,Product,Yes,1,1.8,0.55,58,1,7,0.2175
EMP_06213,Male,Product,Yes,3,7.3,4.82,59,1,5,0.6127
EMP_06214,Male,Service,Yes,4,4.7,8.22,67,17,24,0.4705
EMP_06215,Female,Product,No,4,2.4,2.85,40,18,15,0.268
EMP_06216,Female,Product,Yes,3,9.8,8.48,35,17,6,0.5524
EMP_06217,Male,Product,No,1,9.1,7.05,68,12,23,0.5003
EMP_06218,Male,Service,Yes,3,9.0,1.25,60,6,10,0.5981
EMP_06219,Male,Service,No,2,8.1,6.45,64,7,29,0.5757
EMP_06220,Male,Product,No,1,7.2,1.52,41,17,29,0.3541
EMP_06221,Female,Product,Yes,3,6.9,6.55,35,16,6,0.4099
EMP_06222,Female,Service,No,2,2.0,1.43,55,1,9,0.3653
EMP_06223,Male,Service,No,5,9.1,3.93,66,11,5,0.8341
EMP_06224,Male,Service,No,1,8.9,5.67,61,10,6,0.5416
EMP_06225,Male,Product,No,5,7.7,0.5,33,1,26,0.7335
EMP_06226,Female,Product,Yes,2,9.3,1.53,69,11,10,0.6597
EMP_06227,Male,Product,Yes,4,6.0,3.2,32,3,15,0.5579
EMP_06228,Non-binary,Service,Yes,4,5.0,4.62,31,16,15,0.3688
EMP_06229,Female,Product,Yes,4,9.7,8.58,49,1,11,0.7665
EMP_06230,Male,Product,No,5,5.2,1.87,48,7,22,0.6025
EMP_06231,Female,Product,No,1,6.8,3.47,68,11,28,0.4621
EMP_06232,Female,Product,Yes,5,4.4,4.76,41,17,22,0.5375
EMP_06233,Female,Service,No,5,6.7,2.96,65,19,7,0.5629
EMP_06234,Male,Product,No,4,7.5,6.26,57,14,16,0.5904
EMP_06235,Male,Service,Yes,5,6.6,2.57,38,16,7,0.6095
EMP_06236,Female,Service,Yes,2,5.6,7.72,40,17,5,0.3041
EMP_06237,Female,Product,Yes,3,3.7,5.05,59,14,3,0.4964
EMP_06238,Female,Service,No,3,6.8,0.86,31,9,12,0.3395
EMP_06239,Female,Service,No,3,9.2,6.27,67,13,17,0.6101
EMP_06240,Female,Service,Yes,4,1.1,5.69,67,2,19,0.4068
EMP_06241,Female,Product,Yes,4,2.2,3.39,62,8,14,0.3468
EMP_06242,Male,Product,No,3,2.1,0.11,36,4,16,0.2762
EMP_06243,Male,Product,No,1,9.3,2.01,50,5,26,0.521
EMP_06244,Female,Service,No,3,7.0,4.06,41,15,6,0.4665
EMP_06245,Female,Service,No,5,9.6,2.0,50,2,13,0.6761
EMP_06246,Female,Service,Yes,3,6.2,5.77,52,9,28,0.6066
EMP_06247,Male,Product,Yes,3,5.2,7.12,35,8,17,0.4137
EMP_06248,Female,Product,Yes,1,8.1,8.56,43,11,16,0.4769
EMP_06249,Female,Service,No,4,2.4,6.47,61,13,29,0.3831
EMP_06250,Male,Product,Yes,4,4.4,6.89,42,7,20,0.4876
EMP_06251,Male,Service,No,5,5.2,6.08,56,19,24,0.5237
EMP_06252,Male,Product,Yes,3,3.7,9.85,40,15,11,0.3909
EMP_06253,Male,Product,No,2,4.3,2.61,61,12,17,0.2869
EMP_06254,Male,Product,Yes,5,1.7,2.66,32,13,23,0.4159
EMP_06255,Male,Product,Yes,4,2.8,1.26,31,1,5,0.2784
EMP_06256,Male,Product,No,1,4.0,4.86,59,8,22,0.3645
EMP_06257,Female,Product,Yes,4,8.2,0.96,31,15,15,0.5211
EMP_06258,Female,Product,No,4,2.6,2.7,68,14,4,0.3766
EMP_06259,Female,Product,Yes,1,4.1,4.83,58,8,17,0.3472
EMP_06260,Male,Product,Yes,3,1.6,9.58,51,3,16,0.4102
EMP_06261,Male,Service,No,3,6.0,9.64,54,12,9,0.4703
EMP_06262,Female,Product,No,4,6.5,7.44,48,15,6,0.3932
EMP_06263,Male,Service,Yes,5,8.8,3.89,45,16,6,0.6083
EMP_06264,Non-binary,Service,No,2,8.4,8.65,46,7,26,0.6638
EMP_06265,Female,Service,Yes,5,3.6,8.75,56,18,12,0.4176
EMP_06266,Male,Service,Yes,5,2.2,9.1,48,13,23,0.4047
EMP_06267,Non-binary,Product,Yes,4,2.4,6.4,59,6,21,0.4386
EMP_06268,Male,Service,Yes,4,9.7,2.02,43,2,15,0.6882
EMP_06269,Male,Service,Yes,2,7.1,0.91,61,2,8,0.4797
EMP_06270,Female,Service,Yes,2,1.4,9.15,52,19,10,0.2562
EMP_06271,Male,Product,Yes,2,2.2,0.56,65,6,12,0.354
EMP_06272,Female,Product,No,4,5.4,2.96,39,10,19,0.4549
EMP_06273,Male,Product,Yes,4,2.9,4.87,67,17,11,0.3507
EMP_06274,Male,Service,No,5,8.2,0.22,58,19,16,0.5676
EMP_06275,Female,Service,No,4,6.2,9.07,40,16,22,0.5185
EMP_06276,Female,Product,Yes,3,6.5,2.87,67,18,7,0.5033
EMP_06277,Male,Product,Yes,3,5.2,0.29,44,19,28,0.3353
EMP_06278,Male,Service,Yes,2,3.3,9.94,61,2,5,0.4843
EMP_06279,Female,Product,No,4,6.3,3.11,56,3,11,0.7166
EMP_06280,Male,Service,Yes,3,7.5,8.77,67,15,14,0.6387
EMP_06281,Female,Service,Yes,5,4.3,4.53,30,15,24,0.3544
EMP_06282,Female,Product,No,1,5.5,6.63,43,12,3,0.4273
EMP_06283,Female,Service,No,5,8.6,2.41,32,13,27,0.5881
EMP_06284,Female,Product,Yes,1,2.3,5.03,59,2,13,0.3708
EMP_06285,Male,Service,Yes,5,5.9,2.58,60,18,7,0.5228
EMP_06286,Female,Service,No,3,4.1,9.51,30,15,21,0.2527
EMP_06287,Female,Service,No,4,7.3,0.61,43,18,6,0.492
EMP_06288,Male,Product,Yes,1,1.2,2.75,65,13,14,0.273
EMP_06289,Non-binary,Product,Yes,4,7.0,8.93,65,6,18,0.6303
EMP_06290,Male,Product,No,4,1.9,4.8,44,8,18,0.3515
EMP_06291,Male,Product,No,3,1.6,6.0,67,16,23,0.4253
EMP_06292,Male,Product,No,2,7.5,6.52,54,3,3,0.6414
EMP_06293,Non-binary,Product,Yes,2,6.8,0.71,43,17,28,0.414
EMP_06294,Male,Product,No,1,9.1,0.18,53,18,5,0.464
